,country,year,consumption_emissions,effective_parties,general_conscious,federalism_status,development,population,share_green
727,Spain,2015,77.31,0.657921962,NA,NA,1.160200084,-0.014053825,0
728,Spain,2016,75.15,0.263175171,NA,NA,1.160200084,-0.013760011,0
729,Sweden,1990,23.36,-0.261549221,NA,-0.702350531,0.639344504,-0.297802371,5.7
730,Sweden,1991,23.15,0.060987791,NA,-0.702350531,0.639344504,-0.297363934,0
731,Sweden,1992,25.57,0.060987791,NA,-0.702350531,0.704451452,-0.296984274,0
732,Sweden,1993,23.79,0.060987791,NA,-0.702350531,0.834665346,-0.296606098,0
733,Sweden,1994,23.57,-0.386712837,1.44272855,-0.702350531,0.899772294,-0.296140368,5.2
734,Sweden,1995,23.29,-0.386712837,1.44272855,-0.702350531,0.964879241,-0.295794397,5.2
735,Sweden,1996,24.79,-0.386712837,1.44272855,-0.702350531,1.029986189,-0.295689101,5.2
736,Sweden,1997,23.47,-0.386712837,1.44272855,-0.702350531,1.095093136,-0.295651174,5.2
737,Sweden,1998,23.94,0.04173185,1.44272855,-0.702350531,1.160200084,-0.295614386,4.6
738,Sweden,1999,22.41,0.04173185,NA,-0.702350531,1.225307031,-0.295562708,4.6
739,Sweden,2000,23.4,0.04173185,NA,-0.702350531,1.225307031,-0.295456094,4.6
740,Sweden,2001,21.81,0.04173185,NA,-0.702350531,1.290413978,-0.295277461,4.6
741,Sweden,2002,22.38,0.027289894,NA,-0.702350531,1.290413978,-0.29506028,4.9
742,Sweden,2003,24.01,0.027289894,NA,-0.702350531,1.355520926,-0.294811095,4.9
743,Sweden,2004,23.91,0.027289894,NA,-0.702350531,1.225307031,-0.2945467,4.9
744,Sweden,2005,24.97,0.027289894,1.520220661,-0.702350531,1.225307031,-0.29427677,4.9
745,Sweden,2006,25.3,0.099499673,1.520220661,-0.702350531,1.290413978,-0.293895305,5.4
746,Sweden,2007,25.11,0.099499673,1.520220661,-0.702350531,1.290413978,-0.29338911,5.4
747,Sweden,2008,24.63,0.099499673,1.520220661,-0.702350531,1.225307031,-0.292853271,5.4
748,Sweden,2009,21.14,0.099499673,1.520220661,-0.702350531,1.225307031,-0.292262511,5.4
749,Sweden,2010,23.55,0.157267496,1.287744328,-0.702350531,1.290413978,-0.291666262,7.2
750,Sweden,2011,23.04,0.157267496,1.287744328,-0.702350531,1.290413978,-0.291133853,7.2
751,Sweden,2012,21.19,0.157267496,1.287744328,-0.702350531,1.290413978,-0.29060838,7.2
752,Sweden,2013,20.27,0.157267496,1.287744328,NA,1.420627873,-0.29000169,7.2
753,Sweden,2014,19.99,0.450920596,1.287744328,NA,1.485734821,-0.289284709,7.2
754,Sweden,2015,19.56,0.450920596,NA,NA,1.485734821,-0.288512718,7.2
755,Sweden,2016,19.47,0.450920596,NA,NA,1.485734821,-0.287584772,7.2
756,Switzerland,1990,23.4,1.129692516,NA,0.371076218,0.899772294,-0.311607953,5
757,Switzerland,1991,24.05,1.389647719,NA,0.371076218,0.899772294,-0.310975395,7
758,Switzerland,1992,26.13,1.389647719,NA,0.371076218,0.964879241,-0.310410788,7
759,Switzerland,1993,23.82,1.389647719,NA,0.371076218,0.964879241,-0.309939689,7
760,Switzerland,1994,23.61,1.389647719,-0.959526889,0.371076218,0.964879241,-0.309523795,7
761,Switzerland,1995,24.65,1.139320487,-0.959526889,0.371076218,1.029986189,-0.309172596,4
762,Switzerland,1996,29.39,1.139320487,-0.959526889,0.371076218,1.029986189,-0.308939199,4
763,Switzerland,1997,26.17,1.139320487,-0.959526889,0.371076218,1.095093136,-0.308811458,4
764,Switzerland,1998,31.82,1.139320487,-0.959526889,0.371076218,1.095093136,-0.308653466,4
765,Switzerland,1999,28.81,0.677177903,NA,0.371076218,1.095093136,-0.308398897,4.5
766,Switzerland,2000,24.27,0.677177903,NA,0.371076218,1.160200084,-0.308097375,4.5
767,Switzerland,2001,29.14,0.677177903,NA,0.371076218,1.160200084,-0.307755823,4.5
768,Switzerland,2002,26.5,0.677177903,NA,0.371076218,1.160200084,-0.307344655,4.5
769,Switzerland,2003,26.01,0.474990522,NA,0.371076218,1.160200084,-0.306938362,6.5
770,Switzerland,2004,27.19,0.474990522,NA,0.371076218,1.225307031,-0.306559212,6.5
771,Switzerland,2005,29.7,0.474990522,1.055267996,0.371076218,1.225307031,-0.306203534,6.5
772,Switzerland,2006,32.14,0.474990522,1.055267996,0.371076218,1.290413978,-0.305852881,6.5
773,Switzerland,2007,29.42,0.556828272,1.055267996,0.371076218,1.355520926,-0.305349712,10
774,Switzerland,2008,29.18,0.556828272,1.055267996,0.371076218,1.420627873,-0.304626537,10
775,Switzerland,2009,28.62,0.556828272,1.055267996,0.371076218,1.485734821,-0.303906373,10
776,Switzerland,2010,27.69,0.556828272,NA,0.371076218,1.485734821,-0.303299137,10
777,Switzerland,2011,28.54,0.91306318,NA,0.371076218,1.485734821,-0.302643885,13.5
778,Switzerland,2012,41.26,0.91306318,NA,0.371076218,1.485734821,-0.302011296,13.5
779,Switzerland,2013,38.78,0.91306318,NA,NA,1.550841768,-0.301318626,13.5
780,Switzerland,2014,38.25,0.91306318,NA,NA,1.550841768,-0.300574893,13.5
781,Switzerland,2015,39.38,0.633852036,NA,NA,1.550841768,-0.299872771,9
782,Switzerland,2016,44.35,0.633852036,NA,NA,1.615948715,-0.299191658,9
783,United Kingdom,1990,182.63,-0.771831657,NA,-0.702350531,0.574237557,0.066853792,0
784,United Kingdom,1991,184.62,-0.771831657,NA,-0.702350531,0.639344504,0.068181769,0
785,United Kingdom,1992,189.07,-0.685179922,NA,-0.702350531,0.704451452,0.06934643,0
786,United Kingdom,1993,179.48,-0.685179922,NA,-0.702350531,0.704451452,0.070381573,0
787,United Kingdom,1994,177.36,-0.685179922,NA,-0.702350531,0.769558399,0.071483516,0
788,United Kingdom,1995,176.21,-0.685179922,NA,-0.702350531,0.769558399,0.07263155,0
789,United Kingdom,1996,183.97,-0.685179922,NA,-0.702350531,0.769558399,0.073739402,0
790,United Kingdom,1997,183.65,-0.598528188,NA,-0.702350531,0.834665346,0.074862862,0
791,United Kingdom,1998,190.21,-0.598528188,NA,-0.702350531,0.899772294,0.076137484,0
792,United Kingdom,1999,186.4,-0.598528188,NA,1.444502966,0.964879241,0.077600378,0
793,United Kingdom,2000,203.76,-0.598528188,NA,1.444502966,0.964879241,0.07917354,0
794,United Kingdom,2001,198.71,-0.540760365,NA,1.444502966,1.029986189,0.080874855,0
795,United Kingdom,2002,201.2,-0.540760365,NA,1.444502966,1.029986189,0.082753276,0
796,United Kingdom,2003,204.7,-0.540760365,NA,1.444502966,1.095093136,0.084828612,0
797,United Kingdom,2004,208.03,-0.540760365,NA,1.444502966,1.160200084,0.08737751,0
798,United Kingdom,2005,205.09,-0.415596749,0.900283774,1.444502966,1.160200084,0.090472943,0
799,United Kingdom,2006,206.31,-0.415596749,0.900283774,-0.702350531,1.160200084,0.093810385,0
800,United Kingdom,2007,205.85,-0.415596749,0.900283774,-0.702350531,1.225307031,0.097372731,0
801,United Kingdom,2008,197.19,-0.415596749,0.900283774,-0.702350531,1.225307031,0.101001651,0
802,United Kingdom,2009,172.21,-0.415596749,0.900283774,-0.702350531,1.290413978,0.104516303,0
803,United Kingdom,2010,185.64,-0.357828926,NA,-0.702350531,1.290413978,0.108186887,0
804,United Kingdom,2011,167.72,-0.357828926,NA,-0.702350531,1.290413978,0.111875072,0
805,United Kingdom,2012,174.25,-0.357828926,NA,-0.702350531,1.290413978,0.115180991,0
806,United Kingdom,2013,169.32,-0.357828926,NA,NA,1.355520926,0.118386947,0
807,United Kingdom,2014,163.31,-0.357828926,NA,NA,1.355520926,0.121937174,0
808,United Kingdom,2015,161.3,-0.25192125,NA,NA,1.355520926,0.125786204,0.2
809,United Kingdom,2016,157.07,-0.25192125,NA,NA,1.420627873,0.129496325,0.2
810,United States,1990,1377.7,-1.147322506,NA,1.444502966,1.029986189,1.50765642,0
811,United States,1991,1354.28,-1.147322506,NA,1.444502966,1.029986189,1.532806283,0
812,United States,1992,1405.08,-1.11362461,NA,1.444502966,1.095093136,1.559266814,0
813,United States,1993,1421.45,-1.11362461,NA,1.444502966,1.095093136,1.584768685,0
814,United States,1994,1449.36,-1.142508521,-0.727050556,1.444502966,1.095093136,1.608787628,0
815,United States,1995,1465.89,-1.142508521,-0.727050556,1.444502966,1.095093136,1.632394646,0
816,United States,1996,1511.62,-1.128066565,-0.727050556,1.444502966,1.160200084,1.655732041,0
817,United States,1997,1540.19,-1.128066565,-0.727050556,1.444502966,1.160200084,1.680170397,0
818,United States,1998,1585.04,-1.108810624,-0.727050556,1.444502966,1.160200084,1.704114445,0
819,United States,1999,1633.7,-1.108810624,0.357838997,1.444502966,1.160200084,1.727976107,0
820,United States,2000,1704.35,-1.094368669,0.357838997,1.444502966,1.160200084,1.751361517,0
821,United States,2001,1683.67,-1.094368669,0.357838997,1.444502966,1.160200084,1.77238123,0
822,United States,2002,1718.28,-1.108810624,0.357838997,1.444502966,1.160200084,1.792275221,0
823,United States,2003,1770.79,-1.108810624,0.357838997,1.444502966,1.160200084,1.810869792,0
824,United States,2004,1807.65,-1.094368669,0.357838997,1.444502966,1.225307031,1.831071805,0
825,United States,2005,1836.57,-1.094368669,-0.18460578,1.444502966,1.225307031,1.851378192,0
826,United States,2006,1833.16,-1.132880551,-0.18460578,1.444502966,1.225307031,1.872823078,0
827,United States,2007,1815.45,-1.132880551,-0.18460578,1.444502966,1.290413978,1.894177955,0
828,United States,2008,1726.94,-1.137694536,-0.18460578,1.444502966,1.290413978,1.915618692,0
829,United States,2009,1578.78,-1.137694536,-0.18460578,1.444502966,1.290413978,1.935672398,0
830,United States,2010,1629.67,-1.108810624,-0.417082113,1.444502966,1.290413978,1.954812761,0
831,United States,2011,1589.21,-1.108810624,-0.417082113,1.444502966,1.290413978,1.971711686,0
832,United States,2012,1543.75,-1.079926713,-0.417082113,1.444502966,1.355520926,1.988894038,0
833,United States,2013,1567.45,-1.079926713,-0.417082113,NA,1.355520926,2.00523834,0
834,United States,2014,1594.52,-1.118438595,-0.417082113,NA,1.355520926,2.022661863,0
835,United States,2015,1581.62,-1.118438595,NA,NA,1.355520926,2.040282232,0
836,United States,2016,1545.84,-1.12325258,NA,NA,1.355520926,2.05775353,0
